iter	Passed	Remaining
357	5379	9647
358	5394	9631
359	5407	9613
360	5422	9598
361	5436	9580
362	5451	9566
363	5467	9552
364	5481	9536
365	5496	9521
366	5513	9508
367	5528	9494
368	5542	9478
369	5556	9461
370	5572	9446
371	5588	9433
372	5602	9416
373	5616	9400
374	5629	9383
375	5645	9369
376	5659	9353
377	5675	9339
378	5691	9325
379	5706	9310
380	5720	9293
381	5733	9275
382	5747	9259
383	5763	9245
384	5776	9227
385	5792	9213
386	5806	9198
387	5821	9182
388	5834	9164
389	5849	9149
390	5865	9135
391	5879	9119
392	5894	9104
393	5909	9088
394	5924	9074
395	5938	9057
396	5953	9042
397	5967	9026
398	5982	9011
399	5997	8996
400	6009	8976
401	6023	8960
402	6037	8944
403	6051	8927
404	6067	8913
405	6083	8900
406	6096	8882
407	6110	8866
408	6124	8850
409	6139	8835
410	6155	8821
411	6170	8806
412	6185	8791
413	6199	8774
414	6213	8758
415	6227	8742
416	6240	8725
417	6254	8708
418	6268	8691
419	6283	8677
420	6298	8661
421	6311	8644
422	6326	8629
423	6340	8613
424	6354	8596
425	6369	8582
426	6384	8567
427	6398	8551
428	6414	8538
429	6428	8522
430	6443	8506
431	6458	8492
432	6475	8478
433	6489	8463
434	6504	8447
435	6520	8435
436	6536	8421
437	6551	8406
438	6566	8391
439	6579	8373
440	6593	8357
441	6607	8341
442	6621	8325
443	6636	8310
444	6652	8296
445	6666	8280
446	6681	8266
447	6701	8256
448	6716	8241
449	6732	8228
450	6747	8213
451	6761	8198
452	6776	8182
453	6791	8167
454	6802	8148
455	6819	8135
456	6832	8118
457	6848	8104
458	6863	8090
459	6879	8075
460	6892	8058
461	6907	8044
462	6921	8028
463	6936	8013
464	6952	7999
465	6967	7984
466	6983	7970
467	6998	7955
468	7012	7939
469	7027	7924
470	7041	7909
471	7057	7894
472	7072	7880
473	7087	7865
474	7102	7849
475	7116	7833
476	7131	7818
477	7146	7804
478	7160	7788
479	7176	7774
480	7191	7759
481	7204	7742
482	7219	7727
483	7233	7712
484	7249	7697
485	7263	7682
486	7278	7666
487	7292	7650
488	7305	7633
489	7318	7617
490	7333	7602
491	7348	7587
492	7363	7572
493	7377	7556
494	7391	7541
495	7405	7525
496	7420	7510
497	7435	7495
498	7452	7481
499	7465	7465
500	7481	7451
501	7496	7437
502	7511	7421
503	7527	7408
504	7542	7393
505	7558	7379
506	7573	7364
507	7588	7349
508	7602	7334
509	7618	7319
510	7634	7305
511	7650	7291
512	7665	7276
513	7682	7263
514	7696	7248
515	7711	7233
516	7725	7217
517	7740	7202
518	7754	7186
519	7767	7170
520	7780	7153
521	7796	7139
522	7810	7123
523	7824	7107
524	7838	7092
525	7854	7077
526	7869	7063
527	7885	7049
528	7897	7031
529	7912	7016
530	7925	6999
531	7939	6984
532	7953	6969
533	7969	6954
534	7983	6938
535	7996	6922
536	8010	6906
537	8025	6891
538	8038	6875
539	8053	6860
540	8069	6846
541	8083	6830
542	8097	6814
543	8111	6799
544	8125	6783
545	8139	6767
546	8155	6753
547	8169	6737
548	8184	6723
549	8198	6707
550	8213	6693
551	8226	6676
552	8241	6661
553	8257	6647
554	8273	6634
555	8288	6619
556	8303	6603
557	8317	6588
558	8331	6572
559	8346	6557
560	8362	6543
561	8377	6529
562	8391	6513
563	8408	6499
564	8423	6485
565	8436	6469
566	8452	6454
567	8467	6440
568	8482	6425
569	8497	6410
570	8511	6395
571	8526	6380
572	8540	6364
573	8553	6348
574	8569	6334
575	8585	6319
576	8600	6305
577	8616	6291
578	8630	6275
579	8645	6260
580	8662	6246
581	8677	6231
582	8693	6218
583	8709	6203
584	8724	6189
585	8740	6174
586	8757	6161
587	8772	6147
588	8790	6133
589	8806	6120
590	8823	6106
591	8838	6091
592	8854	6077
593	8871	6063
594	8887	6049
595	8903	6034
596	8918	6020
597	8933	6005
598	8949	5990
599	8964	5976
600	8978	5960
601	8995	5946
602	9008	5931
603	9023	5916
604	9038	5901
605	9054	5887
606	9068	5871
607	9083	5856
608	9097	5840
609	9113	5826
610	9129	5812
611	9144	5797
612	9159	5782
613	9173	5766
614	9187	5751
615	9204	5738
616	9219	5722
617	9233	5707
618	9247	5692
619	9262	5677
620	9278	5662
621	9293	5647
622	9306	5631
623	9323	5617
624	9338	5602
625	9356	5589
626	9372	5575
627	9387	5560
628	9400	5544
629	9414	5529
630	9429	5514
631	9445	5499
632	9460	5484
633	9474	5469
634	9488	5453
635	9504	5439
636	9518	5424
637	9534	5409
638	9547	5393
639	9561	5378
640	9576	5363
641	9591	5348
642	9606	5333
643	9621	5318
644	9638	5305
645	9655	5291
646	9670	5276
647	9686	5261
648	9700	5246
649	9716	5231
650	9731	5217
651	9746	5202
652	9761	5187
653	9775	5171
654	9789	5156
655	9803	5141
656	9818	5125
657	9831	5110
658	9845	5094
659	9859	5079
660	9874	5064
661	9889	5049
662	9903	5034
663	9920	5019
664	9935	5005
665	9964	4997
666	9980	4982
667	9995	4967
668	10013	4954
669	10029	4939
670	10047	4926
671	10068	4914
672	10084	4899
673	10099	4884
674	10114	4869
675	10128	4854
676	10145	4840
677	10158	4824
678	10170	4808
679	10185	4793
680	10199	4777
681	10214	4762
682	10230	4748
683	10245	4733
684	10261	4718
685	10276	4703
686	10290	4688
687	10304	4672
688	10319	4657
689	10335	4643
690	10350	4628
691	10364	4612
692	10379	4598
693	10392	4582
694	10407	4567
695	10423	4552
696	10439	4538
697	10454	4523
698	10469	4508
699	10482	4492
700	10498	4477
701	10511	4462
702	10527	4447
703	10542	4432
704	10558	4417
705	10572	4402
706	10587	4387
707	10601	4372
708	10618	4358
709	10632	4342
710	10647	4328
711	10661	4312
712	10676	4297
713	10690	4282
714	10706	4267
715	10721	4252
716	10736	4237
717	10752	4223
718	10768	4208
719	10783	4193
720	10798	4178
721	10812	4163
722	10826	4147
723	10841	4133
724	10856	4117
725	10872	4103
726	10887	4088
727	10901	4073
728	10915	4057
729	10930	4042
730	10945	4027
731	10958	4012
732	10973	3997
733	10987	3981
734	11002	3967
735	11017	3951
736	11032	3936
737	11046	3921
738	11061	3906
739	11074	3891
740	11090	3876
741	11102	3860
742	11117	3845
743	11132	3830
744	11147	3815
745	11162	3800
746	11178	3785
747	11191	3770
748	11207	3755
749	11222	3740
750	11238	3726
751	11251	3710
752	11266	3695
753	11280	3680
754	11296	3665
755	11311	3650
756	11327	3636
757	11341	3620
758	11355	3605
759	11372	3591
760	11385	3575
761	11401	3561
762	11415	3545
763	11431	3531
764	11445	3515
765	11461	3501
766	11475	3486
767	11488	3470
768	11503	3455
769	11517	3440
770	11531	3425
771	11545	3409
772	11559	3394
773	11576	3380
774	11592	3365
775	11607	3350
776	11622	3335
777	11636	3320
778	11651	3305
779	11667	3290
780	11681	3275
781	11696	3260
782	11710	3245
783	11725	3230
784	11740	3215
785	11757	3201
786	11771	3185
787	11786	3170
788	11800	3155
789	11814	3140
790	11829	3125
791	11844	3110
792	11859	3095
793	11876	3081
794	11890	3066
795	11905	3051
796	11921	3036
797	11937	3021
798	11952	3006
799	11968	2992
800	11984	2977
801	11999	2962
802	12015	2947
803	12027	2932
804	12043	2917
805	12057	2902
806	12072	2887
807	12086	2871
808	12100	2856
809	12115	2841
810	12129	2826
811	12143	2811
812	12158	2796
813	12171	2781
814	12186	2766
815	12203	2751
816	12220	2737
817	12234	2722
818	12249	2707
819	12263	2691
820	12276	2676
821	12291	2661
822	12308	2647
823	12325	2632
824	12341	2617
825	12355	2602
826	12371	2588
827	12385	2572
828	12400	2557
829	12416	2543
830	12431	2528
831	12447	2513
832	12462	2498
833	12476	2483
834	12490	2468
835	12504	2453
836	12519	2438
837	12534	2423
838	12549	2408
839	12564	2393
840	12581	2378
841	12596	2363
842	12611	2348
843	12624	2333
844	12638	2318
845	12654	2303
846	12667	2288
847	12682	2273
848	12697	2258
849	12711	2243
850	12726	2228
851	12741	2213
852	12757	2198
853	12771	2183
854	12786	2168
855	12801	2153
856	12816	2138
857	12831	2123
858	12846	2108
859	12860	2093
860	12874	2078
861	12889	2063
862	12904	2048
863	12920	2033
864	12935	2018
865	12949	2003
866	12963	1988
867	12977	1973
868	12993	1958
869	13007	1943
870	13021	1928
871	13036	1913
872	13050	1898
873	13065	1883
874	13079	1868
875	13094	1853
876	13110	1838
877	13125	1823
878	13141	1809
879	13155	1793
880	13170	1778
881	13186	1764
882	13201	1749
883	13216	1734
884	13232	1719
885	13247	1704
886	13263	1689
887	13276	1674
888	13291	1659
889	13306	1644
890	13322	1629
891	13338	1614
892	13352	1599
893	13366	1584
894	13382	1570
895	13396	1554
896	13411	1540
897	13427	1525
898	13441	1510
899	13456	1495
900	13471	1480
901	13487	1465
902	13503	1450
903	13517	1435
904	13532	1420
905	13548	1405
906	13564	1390
907	13578	1375
908	13593	1360
909	13607	1345
910	13621	1330
911	13634	1315
912	13649	1300
913	13663	1285
914	13678	1270
915	13693	1255
916	13708	1240
917	13721	1225
918	13735	1210
919	13749	1195
920	13763	1180
921	13776	1165
922	13791	1150
923	13804	1135
924	13817	1120
925	13833	1105
926	13846	1090
927	13860	1075
928	13876	1060
929	13890	1045
930	13904	1030
931	13919	1015
932	13933	1000
933	13948	985
934	13962	970
935	13976	955
936	13989	940
937	14003	925
938	14020	910
939	14034	895
940	14050	880
941	14064	865
942	14080	851
943	14093	836
944	14108	821
945	14122	806
946	14137	791
947	14150	776
948	14164	761
949	14180	746
950	14195	731
951	14208	716
952	14222	701
953	14236	686
954	14251	671
955	14266	656
956	14281	641
957	14296	626
958	14312	611
959	14326	596
960	14341	582
961	14356	567
962	14372	552
963	14387	537
964	14402	522
965	14418	507
966	14431	492
967	14447	477
968	14461	462
969	14476	447
970	14491	432
971	14505	417
972	14521	402
973	14535	388
974	14549	373
975	14564	358
976	14579	343
977	14598	328
978	14613	313
979	14629	298
980	14643	283
981	14658	268
982	14673	253
983	14688	238
984	14703	223
985	14718	208
986	14733	194
987	14748	179
988	14763	164
989	14777	149
990	14791	134
991	14805	119
992	14821	104
993	14835	89
994	14849	74
995	14866	59
996	14881	44
997	14894	29
998	14909	14
999	14925	0
